id,y
0.0,69.66584158415841
1.0,69.66584158415841
2.0,69.66584158415841
3.0,69.66584158415841
4.0,69.66584158415841
5.0,69.66584158415841
6.0,69.66584158415841
7.0,69.66584158415841
8.0,69.66584158415841
9.0,69.66584158415841
10.0,69.66584158415841
11.0,69.66584158415841
12.0,69.66584158415841
13.0,69.66584158415841
14.0,69.66584158415841
15.0,69.66584158415841
16.0,69.66584158415841
17.0,69.66584158415841
18.0,69.66584158415841
19.0,69.66584158415841
20.0,69.66584158415841
21.0,69.66584158415841
22.0,69.66584158415841
23.0,69.66584158415841
24.0,69.66584158415841
25.0,69.66584158415841
26.0,69.66584158415841
27.0,69.66584158415841
28.0,69.66584158415841
29.0,69.66584158415841
30.0,69.66584158415841
31.0,69.66584158415841
32.0,69.66584158415841
33.0,69.66584158415841
34.0,69.66584158415841
35.0,69.66584158415841
36.0,69.66584158415841
37.0,69.66584158415841
38.0,69.66584158415841
39.0,69.66584158415841
40.0,69.66584158415841
41.0,69.66584158415841
42.0,69.66584158415841
43.0,69.66584158415841
44.0,69.66584158415841
45.0,69.66584158415841
46.0,69.66584158415841
47.0,69.66584158415841
48.0,69.66584158415841
49.0,69.66584158415841
50.0,69.66584158415841
51.0,69.66584158415841
52.0,69.66584158415841
53.0,69.66584158415841
54.0,69.66584158415841
55.0,69.66584158415841
56.0,69.66584158415841
57.0,69.66584158415841
58.0,69.66584158415841
59.0,69.66584158415841
60.0,69.66584158415841
61.0,69.66584158415841
62.0,69.66584158415841
63.0,69.66584158415841
64.0,69.66584158415841
65.0,69.66584158415841
66.0,69.66584158415841
67.0,69.66584158415841
68.0,69.66584158415841
69.0,69.66584158415841
70.0,69.66584158415841
71.0,69.66584158415841
72.0,69.66584158415841
73.0,69.66584158415841
74.0,69.66584158415841
75.0,69.66584158415841
76.0,69.66584158415841
77.0,69.66584158415841
78.0,69.66584158415841
79.0,69.66584158415841
80.0,69.66584158415841
81.0,69.66584158415841
82.0,69.66584158415841
83.0,69.66584158415841
84.0,69.66584158415841
85.0,69.66584158415841
86.0,69.66584158415841
87.0,69.66584158415841
88.0,69.66584158415841
89.0,69.66584158415841
90.0,69.66584158415841
91.0,69.66584158415841
92.0,69.66584158415841
93.0,69.66584158415841
94.0,69.66584158415841
95.0,69.66584158415841
96.0,69.66584158415841
97.0,69.66584158415841
98.0,69.66584158415841
99.0,69.66584158415841
100.0,69.66584158415841
101.0,69.66584158415841
102.0,69.66584158415841
103.0,69.66584158415841
104.0,69.66584158415841
105.0,69.66584158415841
106.0,69.66584158415841
107.0,69.66584158415841
108.0,69.66584158415841
109.0,69.66584158415841
110.0,69.66584158415841
111.0,69.66584158415841
112.0,69.66584158415841
113.0,69.66584158415841
114.0,69.66584158415841
115.0,69.66584158415841
116.0,69.66584158415841
117.0,69.66584158415841
118.0,69.66584158415841
119.0,69.66584158415841
120.0,69.66584158415841
121.0,69.66584158415841
122.0,69.66584158415841
123.0,69.66584158415841
124.0,69.66584158415841
125.0,69.66584158415841
126.0,69.66584158415841
127.0,69.66584158415841
128.0,69.66584158415841
129.0,69.66584158415841
130.0,69.66584158415841
131.0,69.66584158415841
132.0,69.66584158415841
133.0,69.66584158415841
134.0,69.66584158415841
135.0,69.66584158415841
136.0,69.66584158415841
137.0,69.66584158415841
138.0,69.66584158415841
139.0,69.66584158415841
140.0,69.66584158415841
141.0,69.66584158415841
142.0,69.66584158415841
143.0,69.66584158415841
144.0,69.66584158415841
145.0,69.66584158415841
146.0,69.66584158415841
147.0,69.66584158415841
148.0,69.66584158415841
149.0,69.66584158415841
150.0,69.66584158415841
151.0,69.66584158415841
152.0,69.66584158415841
153.0,69.66584158415841
154.0,69.66584158415841
155.0,69.66584158415841
156.0,69.66584158415841
157.0,69.66584158415841
158.0,69.66584158415841
159.0,69.66584158415841
160.0,69.66584158415841
161.0,69.66584158415841
162.0,69.66584158415841
163.0,69.66584158415841
164.0,69.66584158415841
165.0,69.66584158415841
166.0,69.66584158415841
167.0,69.66584158415841
168.0,69.66584158415841
169.0,69.66584158415841
170.0,69.66584158415841
171.0,69.66584158415841
172.0,69.66584158415841
173.0,69.66584158415841
174.0,69.66584158415841
175.0,69.66584158415841
176.0,69.66584158415841
177.0,69.66584158415841
178.0,69.66584158415841
179.0,69.66584158415841
180.0,69.66584158415841
181.0,69.66584158415841
182.0,69.66584158415841
183.0,69.66584158415841
184.0,69.66584158415841
185.0,69.66584158415841
186.0,69.66584158415841
187.0,69.66584158415841
188.0,69.66584158415841
189.0,69.66584158415841
190.0,69.66584158415841
191.0,69.66584158415841
192.0,69.66584158415841
193.0,69.66584158415841
194.0,69.66584158415841
195.0,69.66584158415841
196.0,69.66584158415841
197.0,69.66584158415841
198.0,69.66584158415841
199.0,69.66584158415841
200.0,69.66584158415841
201.0,69.66584158415841
202.0,69.66584158415841
203.0,69.66584158415841
204.0,69.66584158415841
205.0,69.66584158415841
206.0,69.66584158415841
207.0,69.66584158415841
208.0,69.66584158415841
209.0,69.66584158415841
210.0,69.66584158415841
211.0,69.66584158415841
212.0,69.66584158415841
213.0,69.66584158415841
214.0,69.66584158415841
215.0,69.66584158415841
216.0,69.66584158415841
217.0,69.66584158415841
218.0,69.66584158415841
